MatchId;Home Tactic;Away Tactic;Home Goals;Away Goals
631159737;Normal;Normal;0;1
631159738;Normal;Normal;7;3
631159739;Normal;Attack on wings;0;7
631159740;Attack on wings;Attack in the Middle;2;2
631159741;Normal;Normal;1;2
631159742;Normal;Normal;0;1
631159743;Normal;Normal;3;3
631159744;Normal;Normal;0;8
631159745;Normal;Normal;8;0
631159746;Normal;Normal;3;0
631159747;Normal;Normal;4;2
631159748;Normal;Normal;11;0
631159749;Normal;Normal;3;3
631159750;Normal;Normal;0;6
631159751;Normal;Normal;2;5
631159752;Normal;Normal;0;11
631159753;Normal;Normal;8;0
631159754;Normal;Normal;4;3
631159755;Normal;Normal;3;3
631159756;Normal;Normal;8;0
631159757;Normal;Normal;3;0
631159758;Normal;Normal;4;3
631159759;Normal;Normal;10;0
631159760;Normal;Normal;0;11
631159761;Normal;Normal;3;0
631159762;Normal;Normal;0;8
631159763;Normal;Normal;0;7
631159764;Normal;Normal;9;0
631159765;Normal;Normal;10;0
631159766;Normal;Normal;5;0
631159767;Normal;Normal;4;3
631159768;Normal;Normal;1;2
631159769;Normal;Normal;2;3
631159770;Normal;Normal;0;7
631159771;Normal;Normal;0;10
631159772;Normal;Normal;0;9
631159773;Normal;Normal;8;0
631159774;Normal;Normal;8;0
631159775;Normal;Normal;0;0
631159776;Normal;Normal;8;0
631159777;Normal;Attack in the Middle;5;0
631159778;Normal;Normal;3;1
631159779;Normal;Normal;0;8
631159780;Normal;Normal;0;11
631159781;Normal;Normal;10;0
631159782;Normal;Normal;3;2
631159783;Normal;Normal;0;8
631159784;Normal;Normal;8;0
631159785;Normal;Normal;0;3
631159786;Normal;Normal;6;0
631159787;Normal;Normal;3;2
631159788;Normal;Normal;0;9
631159789;Normal;Normal;6;1
631159790;Normal;Normal;2;3
631159791;Normal;Normal;0;9
631159792;Normal;Normal;7;0
631159793;Normal;Normal;0;4
631159794;Normal;Normal;8;2
631159795;Normal;Normal;7;0
631159796;Normal;Normal;0;2
631159797;Attack on wings;Play creatively;5;0
631159798;Normal;Attack on wings;2;1
631159799;Normal;Normal;3;6
631159800;Normal;Normal;4;1
631159801;Attack on wings;Attack on wings;2;1
631159802;Attack on wings;Normal;9;0
631159803;Normal;Normal;0;8
631159804;Normal;Normal;1;4
631159805;Attack on wings;Normal;11;0
631159806;Normal;Normal;6;0
631159807;Normal;Normal;3;3
631159808;Normal;Attack on wings;0;7
631159809;Play creatively;Normal;2;1
631159810;Normal;Normal;3;5
631159811;Normal;Attack on wings;0;9
631159812;Attack on wings;Normal;9;0
631159813;Attack on wings;Normal;9;0
631159814;Normal;Normal;6;0
631159815;Attack on wings;Normal;7;0
631159816;Normal;Attack on wings;0;9
631159817;Normal;Normal;0;9
631159818;Normal;Attack on wings;0;8
631159819;Normal;Attack on wings;0;8
631159820;Attack on wings;Normal;3;0
631159821;Attack on wings;Normal;10;1
631159822;Attack on wings;Normal;11;0
631159823;Normal;Normal;3;2
631159824;Normal;Normal;2;5
631159825;Normal;Attack on wings;1;9
631159826;Normal;Attack on wings;0;9
631159827;Attack on wings;Play creatively;2;6
631159828;Normal;Attack on wings;3;0
631159829;Play creatively;Normal;10;0
631159830;Attack on wings;Normal;9;0
631159831;Normal;Normal;8;0
631159832;Normal;Play creatively;0;12
631159833;Normal;Normal;0;9
631159834;Attack on wings;Normal;7;1
631159835;Normal;Attack on wings;0;8
631159836;Attack on wings;Normal;10;0
631159837;Normal;Attack on wings;0;9
631159838;Normal;Normal;3;3
631159839;Normal;Normal;5;1
631159840;Normal;Attack on wings;3;1
631159841;Attack on wings;Normal;9;0
631159842;Attack on wings;Attack on wings;2;0
631159843;Normal;Normal;1;9
631159844;Normal;Attack on wings;0;8
631159845;Normal;Normal;4;0
631159846;Normal;Normal;9;0
631159847;Normal;Attack on wings;0;8
631159848;Attack on wings;Attack on wings;1;0
631159849;Normal;Normal;2;3
631159850;Normal;Normal;6;1
631159851;Normal;Attack on wings;2;0
631159852;Attack on wings;Attack on wings;3;5
631159853;Attack on wings;Normal;3;1
631159854;Normal;Normal;6;0
631159855;Normal;Normal;2;3
631159856;Normal;Normal;0;6
631159857;Normal;Normal;0;2
631159858;Normal;Normal;8;0
631159859;Attack on wings;Normal;9;0
631159860;Normal;Normal;5;0
631159861;Normal;Attack on wings;0;9
631159862;Normal;Normal;0;8
631159863;Normal;Normal;6;0
631159864;Normal;Normal;2;1
631159865;Normal;Normal;0;9
631159866;Pressing;Normal;4;0
631159867;Normal;Normal;3;1
631159868;Normal;Normal;7;0
631159869;Normal;Normal;9;0
631159870;Normal;Normal;6;0
631159871;Normal;Normal;1;3
631159872;Attack in the Middle;Normal;9;0
631159873;Normal;Normal;0;8
631159874;Normal;Normal;0;9
631159875;Normal;Normal;2;4
631159876;Normal;Attack in the Middle;2;3
631159877;Normal;Normal;2;0
631159878;Attack in the Middle;Normal;9;0
631159879;Normal;Normal;4;0
631159880;Normal;Normal;0;7
631159881;Normal;Normal;8;0
631159882;Normal;Normal;0;4
631159883;Normal;Attack in the Middle;0;11
631159884;Normal;Normal;1;2
631159885;Attack in the Middle;Normal;5;1
631159886;Normal;Normal;4;0
631159887;Normal;Normal;10;0
631159888;Normal;Normal;7;0
631159889;Normal;Attack in the Middle;0;10
631159890;Normal;Normal;4;0
631159891;Normal;Normal;2;8
631159892;Normal;Normal;0;7
631159893;Normal;Normal;1;2
631159894;Normal;Normal;2;5
631159895;Normal;Attack in the Middle;4;3
631159896;Normal;Normal;8;0
631159897;Normal;Normal;3;0
631159898;Attack in the Middle;Normal;9;0
631159899;Normal;Normal;0;6
631159900;Normal;Normal;0;5
631159901;Normal;Normal;0;8
631159902;Normal;Normal;8;0
631159903;Normal;Attack on wings;0;10
631159904;Normal;Normal;8;0
631159905;Normal;Normal;10;0
631159906;Normal;Normal;3;3
631159907;Normal;Normal;0;5
631159908;Pressing;Normal;0;2
631159909;Attack on wings;Attack on wings;2;1
631159910;Normal;Normal;0;5
631159911;Normal;Normal;3;1
631159912;Normal;Normal;4;1
631159913;Normal;Attack in the Middle;0;8
631159914;Attack on wings;Normal;9;0
631159915;Normal;Normal;5;0
631159916;Normal;Normal;3;1
631159917;Attack in the Middle;Normal;9;0
631159918;Normal;Normal;0;5
631159919;Normal;Normal;0;10
631159920;Normal;Normal;4;1
631159921;Normal;Attack on wings;0;9
631159922;Attack on wings;Pressing;5;0
631159923;Normal;Normal;4;0
631159924;Normal;Normal;4;3
631159925;Attack on wings;Normal;10;0
631159926;Normal;Normal;1;4
631159927;Pressing;Normal;0;5
631159928;Normal;Normal;9;0
631159929;Normal;Attack in the Middle;0;3
631159930;Normal;Pressing;5;0
631159931;Normal;Normal;1;3
631159932;Normal;Attack on wings;1;7
631159933;Attack on wings;Pressing;5;0
631159934;Normal;Normal;4;0
631159935;Normal;Normal;0;2
631159936;Normal;Normal;3;0
631159937;Normal;Normal;3;2
631159938;Normal;Normal;4;1
631159939;Normal;Counter-attacks;0;3
631159940;Normal;Attack on wings;0;10
631159941;Normal;Normal;4;4
631159942;Attack on wings;Normal;10;0
631159943;Normal;Normal;1;4
631159944;Attack in the Middle;Normal;2;0
631159945;Normal;Play creatively;0;10
631159946;Normal;Normal;4;1
631159947;Normal;Normal;8;0
631159948;Normal;Attack on wings;0;7
631159949;Normal;Normal;4;1
631159950;Normal;Normal;0;8
631159951;Normal;Play creatively;1;7
631159952;Attack in the Middle;Normal;10;0
631159953;Normal;Normal;2;2
631159954;Attack on wings;Normal;10;1
631159955;Normal;Normal;7;0
631159956;Normal;Attack in the Middle;0;9
631159957;Normal;Normal;9;0
631159958;Normal;Normal;2;4
631159959;Normal;Attack on wings;0;8
631159960;Attack on wings;Normal;8;0
631159961;Normal;Normal;1;2
631159962;Normal;Normal;0;8
631159963;Normal;Normal;3;0
631159964;Attack on wings;Attack in the Middle;3;0
631159965;Attack in the Middle;Attack on wings;1;3
631159966;Normal;Normal;7;1
631159967;Normal;Normal;3;1
631159968;Normal;Normal;0;2
631159969;Normal;Attack in the Middle;0;7
631159970;Attack on wings;Normal;6;0
631159971;Normal;Normal;1;9
631159972;Normal;Normal;0;1
631159973;Attack in the Middle;Normal;11;0
631159974;Normal;Normal;6;0
631159975;Normal;Attack on wings;0;7
631159976;Normal;Normal;2;1
631159977;Normal;Attack in the Middle;0;11
631159978;Attack on wings;Normal;5;0
631159979;Normal;Normal;4;3
631159980;Normal;Normal;1;3
631159981;Attack in the Middle;Normal;9;0
631159982;Normal;Normal;0;2
631159983;Normal;Normal;7;0
631159984;Attack on wings;Normal;8;0
631159985;Normal;Attack in the Middle;0;9
631159986;Normal;Normal;1;7
631159987;Normal;Normal;4;5
631159988;Normal;Attack on wings;1;8
631159989;Attack in the Middle;Normal;5;0
631159990;Attack on wings;Normal;8;0
631159991;Normal;Normal;3;2
631159992;Normal;Normal;1;2
631159993;Normal;Normal;2;2
631159994;Normal;Normal;3;3
631159995;Normal;Attack on wings;0;10
631159996;Normal;Attack in the Middle;0;6
631159997;Attack on wings;Normal;10;0
631159998;Normal;Normal;5;0
631159999;Normal;Normal;6;0
631160000;Attack in the Middle;Normal;8;0
631160001;Normal;Attack on wings;0;9
631160002;Normal;Normal;0;7
631160003;Normal;Normal;1;2
631160004;Normal;Attack in the Middle;0;11
631160005;Normal;Normal;5;0
631160006;Normal;Normal;1;5
631160007;Normal;Attack on wings;0;5
631160008;Attack in the Middle;Normal;7;0
631160009;Normal;Normal;3;2
631160010;Attack on wings;Normal;10;0
631160011;Normal;Normal;0;7
631160012;Normal;Attack in the Middle;0;9
631160013;Normal;Normal;2;1
631160014;Normal;Normal;8;0
631160015;Normal;Attack on wings;0;11
631160016;Attack in the Middle;Normal;9;0
631160017;Normal;Normal;2;4
631160018;Normal;Normal;3;2
631160019;Normal;Attack on wings;0;7
631160020;Attack on wings;Attack in the Middle;5;3
631160021;Normal;Attack in the Middle;8;0
631160022;Attack in the Middle;Normal;10;0
631160023;Normal;Normal;4;3
631160024;Normal;Normal;3;0
631160025;Normal;Pressing;0;6
631160026;Attack in the Middle;Normal;10;0
631160027;Normal;Attack in the Middle;0;9
631160028;Normal;Normal;1;6
631160029;Normal;Normal;11;0
631160030;Attack in the Middle;Normal;11;0
631160031;Normal;Attack in the Middle;0;11
631160032;Normal;Normal;1;1
631160033;Normal;Pressing;0;5
631160034;Attack in the Middle;Attack in the Middle;2;3
631160035;Normal;Normal;0;1
631160036;Normal;Normal;2;4
631160037;Normal;Normal;1;2
631160038;Normal;Normal;10;0
631160039;Attack in the Middle;Normal;10;0
631160040;Attack in the Middle;Normal;9;1
631160041;Normal;Normal;2;0
631160042;Normal;Pressing;0;7
631160043;Normal;Attack in the Middle;0;10
631160044;Normal;Normal;0;2
631160045;Attack in the Middle;Normal;8;0
631160046;Normal;Attack in the Middle;0;8
631160047;Normal;Attack in the Middle;7;0
631160048;Normal;Normal;2;1
631160049;Normal;Normal;1;4
631160050;Normal;Normal;3;0
631160051;Normal;Attack in the Middle;0;10
631160052;Attack in the Middle;Pressing;3;0
631160053;Attack in the Middle;Normal;9;0
631160054;Normal;Normal;2;1
631160055;Attack in the Middle;Normal;6;0
631160056;Normal;Normal;9;0
631160057;Normal;Attack in the Middle;0;8
631160058;Normal;Attack in the Middle;0;7
631160059;Normal;Normal;6;0
631160060;Normal;Normal;0;11
631160061;Normal;Normal;1;0
631160062;Normal;Normal;1;5
631160063;Attack in the Middle;Attack in the Middle;3;1
631160064;Normal;Normal;10;0
631160065;Normal;Normal;0;2
631160066;Attack in the Middle;Normal;9;0
631160067;Normal;Attack in the Middle;0;7
631160068;Normal;Normal;0;9
631160069;Normal;Normal;6;2
631160070;Attack in the Middle;Normal;8;0
631160071;Normal;Attack in the Middle;0;7
631160072;Normal;Normal;8;0
631160073;Normal;Normal;0;3
631160074;Normal;Normal;4;1
631160075;Normal;Attack in the Middle;0;10
631160076;Attack in the Middle;Normal;2;6
631160077;Attack in the Middle;Normal;9;0
631160078;Normal;Attack on wings;2;5
631160079;Normal;Normal;5;2
631160080;Normal;Normal;9;3
631160081;Attack on wings;Attack in the Middle;1;6
631160082;Normal;Normal;2;4
631160083;Normal;Normal;0;9
631160084;Normal;Normal;1;4
631160085;Attack in the Middle;Normal;8;0
631160086;Normal;Normal;10;0
631160087;Attack on wings;Normal;6;1
631160088;Normal;Normal;3;1
631160089;Normal;Attack in the Middle;0;7
631160090;Normal;Normal;0;9
631160091;Normal;Normal;7;0
631160092;Normal;Attack on wings;1;10
631160093;Attack in the Middle;Normal;8;1
631160094;Attack on wings;Normal;6;0
631160095;Normal;Normal;9;0
631160096;Normal;Normal;7;2
631160097;Normal;Attack in the Middle;0;7
631160098;Normal;Normal;0;10
631160099;Normal;Attack on wings;0;10
631160100;Normal;Normal;2;3
631160101;Attack in the Middle;Normal;2;1
631160102;Normal;Normal;4;0
631160103;Attack on wings;Normal;10;1
631160104;Normal;Normal;4;2
631160105;Normal;Normal;5;2
631160106;Normal;Attack on wings;0;10
631160107;Normal;Normal;4;2
631160108;Normal;Counter-attacks;5;0
631160109;Normal;Normal;7;0
631160110;Attack on wings;Normal;10;1
631160111;Normal;Normal;8;0
631160112;Attack in the Middle;Normal;10;0
631160113;Normal;Normal;4;1
631160114;Normal;Normal;0;9
631160115;Normal;Attack on wings;1;6
631160116;Normal;Attack in the Middle;0;7
631160117;Attack on wings;Normal;9;0
631160118;Normal;Normal;7;2
631160119;Normal;Normal;9;0
631160120;Attack in the Middle;Normal;8;0
631160121;Normal;Normal;3;2
631160122;Normal;Attack on wings;0;9
631160123;Normal;Normal;0;8
631160124;Normal;Attack in the Middle;0;10
631160125;Normal;Normal;8;0
631160126;Normal;Normal;11;0
631160127;Normal;Normal;3;3
631160128;Normal;Normal;2;7
631160129;Attack in the Middle;Attack on wings;9;0
631160130;Normal;Normal;2;3
631160131;Attack on wings;Normal;1;5
631160132;Normal;Attack in the Middle;0;9
631160133;Normal;Normal;0;4
631160134;Attack on wings;Normal;4;0
631160135;Normal;Normal;6;1
631160136;Normal;Normal;1;1
631160137;Normal;Normal;6;1
631160138;Normal;Normal;6;0
631160139;Normal;Normal;0;9
631160140;Normal;Normal;0;4
631160141;Normal;Normal;2;1
631160142;Play creatively;Normal;9;1
631160143;Normal;Normal;0;0
631160144;Normal;Normal;2;2
631160145;Normal;Normal;1;1
631160146;Normal;Play creatively;1;1
631160147;Normal;Normal;2;2
631160148;Normal;Normal;0;9
631160149;Normal;Normal;1;1
631160150;Normal;Normal;10;2
631160151;Normal;Normal;12;0
631160152;Normal;Normal;7;0
631160153;Normal;Normal;2;1
631160154;Normal;Attack on wings;0;7
631160155;Normal;Normal;0;7
631160156;Normal;Normal;0;8
631160157;Normal;Normal;0;7
631160158;Normal;Normal;6;0
631160159;Normal;Normal;9;0
631160160;Normal;Normal;4;4
631160161;Normal;Normal;2;5
631160162;Normal;Normal;0;8
631160163;Normal;Normal;0;9
631160164;Normal;Normal;8;0
631160165;Normal;Normal;10;0
631160166;Normal;Normal;11;0
631160167;Normal;Normal;8;0
631160168;Normal;Normal;1;2
631160169;Normal;Normal;0;10
631160170;Normal;Normal;0;8
631160171;Normal;Normal;0;9
631160172;Normal;Normal;1;3
631160173;Normal;Normal;10;0
631160174;Normal;Normal;1;6
631160175;Attack on wings;Normal;1;1
631160176;Normal;Normal;0;2
631160177;Normal;Normal;4;4
631160178;Normal;Normal;3;0
631160179;Normal;Normal;0;10
631160180;Normal;Normal;0;3
631160181;Normal;Normal;6;0
631160182;Normal;Normal;9;0
631160183;Normal;Normal;0;9
631160184;Normal;Normal;0;8
631160185;Normal;Normal;3;3
631160186;Normal;Normal;4;1
631160187;Normal;Normal;1;2
631160188;Normal;Normal;8;0
631160189;Attack on wings;Attack in the Middle;2;3
631160190;Normal;Normal;6;1
631160191;Normal;Normal;2;2
631160192;Normal;Normal;2;1
631160193;Normal;Attack on wings;0;10
631160194;Attack in the Middle;Normal;8;0
631160195;Normal;Normal;3;0
631160196;Normal;Normal;3;2
631160197;Attack on wings;Normal;8;0
631160198;Normal;Normal;5;2
631160199;Normal;Attack in the Middle;0;8
631160200;Normal;Normal;0;4
631160201;Normal;Attack on wings;0;8
631160202;Attack in the Middle;Normal;10;0
631160203;Normal;Normal;3;0
631160204;Normal;Normal;4;2
631160205;Attack on wings;Normal;11;0
631160206;Normal;Normal;2;4
631160207;Normal;Normal;4;2
631160208;Attack in the Middle;Normal;6;0
631160209;Normal;Attack on wings;0;7
631160210;Normal;Normal;5;3
631160211;Normal;Normal;5;2
631160212;Normal;Attack in the Middle;0;9
631160213;Attack on wings;Attack on wings;5;0
631160214;Attack in the Middle;Normal;8;0
631160215;Normal;Normal;7;3
631160216;Normal;Normal;7;1
631160217;Normal;Normal;1;4
631160218;Normal;Normal;1;0
631160219;Normal;Attack in the Middle;0;7
631160220;Play creatively;Attack on wings;0;4
631160221;Attack in the Middle;Normal;8;0
631160222;Normal;Normal;3;3
631160223;Attack on wings;Normal;9;0
631160224;Attack on wings;Normal;9;0
631160225;Normal;Attack in the Middle;0;7
631160226;Normal;Attack on wings;0;11
631160227;Normal;Normal;4;0
631160228;Normal;Attack on wings;0;9
631160229;Normal;Normal;7;0
631160230;Normal;Normal;0;3
631160231;Attack on wings;Attack in the Middle;0;4
631160232;Attack on wings;Normal;9;0
631160233;Normal;Normal;5;1
631160234;Attack in the Middle;Normal;9;0
631160235;Normal;Attack on wings;0;7
631160236;Normal;Attack on wings;0;8
631160237;Normal;Normal;5;0
631160238;Attack on wings;Normal;10;0
631160239;Normal;Attack in the Middle;0;8
631160240;Attack on wings;Normal;10;0
631160241;Normal;Normal;2;1
631160242;Normal;Normal;1;0
631160243;Normal;Attack on wings;0;9
631160244;Attack in the Middle;Attack on wings;6;0
631160245;Normal;Attack in the Middle;5;0
631160246;Normal;Normal;3;1
631160247;Normal;Normal;5;1
631160248;Normal;Normal;5;0
631160249;Normal;Normal;0;10
631160250;Attack in the Middle;Normal;11;0
631160251;Normal;Normal;2;1
631160252;Normal;Normal;0;5
631160253;Normal;Normal;5;0
631160254;Normal;Normal;4;0
631160255;Normal;Attack in the Middle;0;10
631160256;Normal;Normal;5;0
631160257;Normal;Normal;0;8
631160258;Attack in the Middle;Normal;7;0
631160259;Normal;Normal;2;3
631160260;Counter-attacks;Normal;0;5
631160261;Normal;Normal;9;0
631160262;Normal;Normal;5;0
631160263;Normal;Counter-attacks;5;0
631160264;Attack in the Middle;Normal;9;0
631160265;Normal;Normal;0;9
631160266;Normal;Normal;1;2
631160267;Normal;Normal;2;3
631160268;Counter-attacks;Attack in the Middle;0;5
631160269;Normal;Normal;7;0
631160270;Attack in the Middle;Normal;9;0
631160271;Normal;Normal;2;1
631160272;Normal;Counter-attacks;5;0
631160273;Counter-attacks;Normal;0;5
631160274;Normal;Normal;5;2
631160275;Normal;Attack in the Middle;0;10
631160276;Normal;Normal;0;10
631160277;Attack in the Middle;Counter-attacks;5;0
631160278;Normal;Normal;5;1
631160279;Normal;Normal;3;1
631160280;Normal;Normal;9;0
631160281;Normal;Attack in the Middle;0;7
631160282;Counter-attacks;Normal;0;5
631160283;Normal;Normal;3;0
631160284;Normal;Normal;0;10
631160285;Normal;Counter-attacks;5;0
631160286;Normal;Normal;5;3
631160287;Normal;Attack in the Middle;0;9
631160288;Normal;Normal;8;0
631160289;Normal;Normal;2;1
631160290;Attack in the Middle;Normal;6;0
631160291;Normal;Normal;1;4
631160292;Counter-attacks;Normal;0;5
631160293;Normal;Counter-attacks;5;0
631160294;Normal;Normal;5;1
631160295;Normal;Attack in the Middle;1;7
631160296;Normal;Normal;8;0
631160297;Counter-attacks;Normal;0;5
631160298;Normal;Normal;6;4
631160299;Normal;Normal;3;1
631160300;Attack in the Middle;Normal;0;7
631160301;Counter-attacks;Attack on wings;1;5
631160302;Normal;Normal;8;0
631160303;Normal;Normal;4;0
631160304;Normal;Normal;5;3
631160305;Normal;Counter-attacks;0;6
631160306;Attack on wings;Normal;7;0
631160307;Normal;Normal;2;11
631160308;Normal;Normal;2;6
631160309;Counter-attacks;Normal;9;0
631160310;Normal;Normal;10;0
631160311;Normal;Attack on wings;0;10
631160312;Normal;Normal;1;2
631160313;Normal;Normal;1;9
631160314;Attack on wings;Normal;2;4
